geoid,index,latitude,longitude,area_in_m,confidence,geometry,plus_code,taxable,tax
72470,72470,5.75524962,-0.2302096,12.5329,0.7523,"POLYGON ((-0.230195614292892 5.75523189485583, -0.230226784803757 5.75523498463955, -0.230223586666462 5.75526735141129, -0.230192416154142 5.75526426162656, -0.230195614292892 5.75523189485583))",6CQXQQ49+3WVV,1,0
185099,185099,5.75526872,-0.22805985,5.9004,0.6839,"POLYGON ((-0.228070338233985 5.7552572838442, -0.228072121630634 5.75527818137375, -0.228049336668787 5.7552801320605, -0.228047553273035 5.75525923453128, -0.228070338233985 5.7552572838442))",6CQXQQ4C+4Q4J,1,0
237913,237913,5.7553693,-0.2273393,186.9784,0.9218,"POLYGON ((-0.227308322175058 5.75528017909045, -0.227431430099003 5.75538902548333, -0.227370274414948 5.75545841517763, -0.227247166500717 5.75534956877055, -0.227308322175058 5.75528017909045))",6CQXQQ4F+43VJ,1,0
150722,150722,5.75607419,-0.22842086,69.0112,0.8429,"POLYGON ((-0.228427087889251 5.75602108535514, -0.228471812118355 5.75609013979782, -0.228414635915453 5.75612728918105, -0.228369911694518 5.75605823473604, -0.228427087889251 5.75602108535514))",6CQXQQ4C+CJGW,1,0
22226,22226,5.75609161,-0.2275667,118.6476,0.8577,"POLYGON ((-0.227525128623002 5.75602415349053, -0.227645054021028 5.75610274074724, -0.227608267923096 5.75615905623719, -0.227488342525798 5.7560804689696, -0.227525128623002 5.75602415349053))",6CQXQQ4C+CXMQ,1,0
170680,170680,5.75651773,-0.2307286,162.5075,0.8936,"POLYGON ((-0.230724859122448 5.75642980349672, -0.230776321093194 5.75647842885321, -0.230756456648749 5.75649951923992, -0.230803956595248 5.75654440095601, -0.230747763722013 5.75660406177925, -0.230648801815122 5.75651055469495, -0.230724859122448 5.75642980349672))",6CQXQQ49+JP2P,1,0
203371,203371,5.75708992,-0.22651015,147.0136,0.8872,"POLYGON ((-0.226481803430628 5.75701794031757, -0.226582749516307 5.7570634606884, -0.22653850403036 5.7571618926683, -0.226437557938417 5.75711637228288, -0.226481803430628 5.75701794031757))",6CQXQQ4F+R9QG,1,0
218262,218262,5.75716221,-0.22906291,215.7073,0.8162,"POLYGON ((-0.229021176737641 5.75707667318142, -0.229155994391454 5.7571429258849, -0.229104644573066 5.75724775104395, -0.228969826912058 5.75718149831921, -0.229021176737641 5.75707667318142))",6CQXQQ4C+V97H,1,0
133080,133080,5.75882521,-0.22545114,6.7983,0.7007,"POLYGON ((-0.225462025304698 5.75881247903115, -0.225465545927359 5.75883374216478, -0.225440252115539 5.75883794349941, -0.225436731493946 5.75881668036607, -0.225462025304698 5.75881247903115))",6CQXQQ5F+GRM4,1,0
47307,47307,5.75884185,-0.22895295,583.5727,0.9463,"POLYGON ((-0.228889038139993 5.75868559363629, -0.229104936404788 5.75879074281107, -0.229008967759167 5.75898841861125, -0.22879306947224 5.75888326937305, -0.228842900216233 5.75878062830891, -0.228968191285863 5.75884164898624, -0.228984899384038 5.75880723372163, -0.228859608316046 5.75874621305192, -0.228889038139993 5.75868559363629))",6CQXQQ5C+GCMP,1,0
196979,196979,5.75885814,-0.23085885,105.3878,0.8835,"POLYGON ((-0.230830553748811 5.75879592076745, -0.230927087945592 5.75885678309401, -0.230887142901144 5.75892034199201, -0.230790608704216 5.75885947965566, -0.230830553748811 5.75879592076745))",6CQXQQ59+GMR8,1,0
177611,177611,5.75888834,-0.2265116,132.8189,0.904,"POLYGON ((-0.22655666098562 5.75881176051479, -0.226596777900387 5.75886337780856, -0.226466534524316 5.75896492515979, -0.226426417623054 5.75891330785972, -0.22655666098562 5.75881176051479))",6CQXQQ5F+H95G,1,0
98132,98132,5.75897425,-0.22532268,11.4814,0.65,"POLYGON ((-0.225333722094125 5.75895564294914, -0.225342032049569 5.75898390443772, -0.225311643932851 5.75899286815233, -0.225303333979143 5.75896460666401, -0.225333722094125 5.75895564294914))",6CQXQQ5F+HVMW,1,0
194529,194529,5.75980953,-0.22492112,36.0044,0.7537,"POLYGON ((-0.224928445366437 5.75976830266779, -0.224959547233651 5.75979302341761, -0.224913799461381 5.75985076305916, -0.224882697595061 5.75982604230675, -0.224928445366437 5.75976830266779))",6CQXQQ5G+W2G8,1,0
238437,238437,5.76047715,-0.22514934,59.5722,0.8645,"POLYGON ((-0.225144637022625 5.76042809037532, -0.225197975100385 5.76046966711685, -0.225154040414627 5.76052620932053, -0.225100702338129 5.76048463257473, -0.225144637022625 5.76042809037532))",6CQXQQ6F+5WX2,1,0
211574,211574,5.76110288,-0.22490061,49.6163,0.8295,"POLYGON ((-0.224902589347614 5.76105637641027, -0.224944607113198 5.76108787049683, -0.22489863401938 5.76114940022192, -0.224856616255079 5.76111790613074, -0.224902589347614 5.76105637641027))",6CQXQQ6G+C2X2,1,0
122353,122353,5.7611366,-0.22496047,41.4268,0.8115,"POLYGON ((-0.224945397221639 5.76109802534606, -0.225001099021988 5.76112883257234, -0.224975556648365 5.76117516181175, -0.224919854847291 5.76114435458122, -0.224945397221639 5.76109802534606))",6CQXQQ6G+F23F,1,0
109564,109564,5.76137935,-0.22372373,61.9696,0.8051,"POLYGON ((-0.223712821272844 5.76133028736964, -0.223772059221008 5.76136581652563, -0.223734637165195 5.7614284086449, -0.223675399216451 5.76139287948312, -0.223712821272844 5.76133028736964))",6CQXQQ6G+HG25,1,0
9110,9110,5.76179652,-0.22474541,78.0889,0.8621,"POLYGON ((-0.224678245158551 5.76177620658088, -0.224707065633346 5.76173767049645, -0.224812581675827 5.7618168345895, -0.224783761198049 5.76185537068223, -0.224678245158551 5.76177620658088))",6CQXQQ6G+P46R,1,0
82949,82949,5.76222372,-0.21844636,63.7588,0.8116,"POLYGON ((-0.218439044495795 5.76216903781082, -0.218489091863586 5.76218889168332, -0.218453692947471 5.76227840787014, -0.218403645574959 5.76225855399118, -0.218439044495795 5.76216903781082))",6CQXQQ6J+VJMW,1,0
240530,240530,5.76385734,-0.2225349,13.6325,0.7932,"POLYGON ((-0.222554004028513 5.76384341981086, -0.222551235300746 5.7638744365832, -0.222515790627991 5.76387126257606, -0.22251855935751 5.76384024580481, -0.222554004028513 5.76384341981086))",6CQXQQ7G+GXW9,1,0
203605,203605,5.76396494,-0.22287404,88.0303,0.8518,"POLYGON ((-0.22287577966016 5.76390316989631, -0.222932767252788 5.76395866727257, -0.222865115833039 5.76402835521204, -0.222829158403818 5.76399333805738, -0.2228426826679 5.76397940667359, -0.222821652509609 5.76395892644592, -0.22287577966016 5.76390316989631))",6CQXQQ7G+HVJC,1,0
220658,220658,5.76427337,-0.22281079,85.812,0.8545,"POLYGON ((-0.222801456653288 5.76421500407105, -0.222869076675342 5.76426417010249, -0.222820112022863 5.76433172630481, -0.222752492002957 5.7642825602659, -0.222801456653288 5.76421500407105))",6CQXQQ7G+PV4R,1,0
76472,76472,5.75899156,-0.23302666,89.8334,0.7481,"POLYGON ((-0.233104307064322 5.75893150338994, -0.233053156915886 5.75904647446226, -0.232946147470579 5.75899871480417, -0.232964944206453 5.75895646507901, -0.233050343913494 5.75899458003756, -0.233082697330199 5.75892185869913, -0.233104307064322 5.75893150338994))",6CQXQQ58+HQXJ,1,0
134146,134146,5.75999168,-0.22647185,20.9294,0.6885,"POLYGON ((-0.226461186239442 5.75996192208402, -0.226502758881337 5.75999816044097, -0.22648252501354 5.76002144655766, -0.226440952373784 5.75998520819945, -0.226461186239442 5.75996192208402))",6CQXQQ5F+XCRQ,1,0
162547,162547,5.76013366,-0.22540346,196.3353,0.8817,"POLYGON ((-0.225299028400461 5.76011647889444, -0.225376426400691 5.76004270912543, -0.225520780631429 5.76019464473487, -0.225492909561492 5.76022120928101, -0.225462169572536 5.76018885485425, -0.22544422611005 5.76020595717095, -0.225390626727376 5.76014954278195, -0.225359043245588 5.76017964570179, -0.225299028400461 5.76011647889444))",6CQXQQ6F+3R56,1,0
119528,119528,5.76017606,-0.23099719,386.3283,0.9527,"POLYGON ((-0.230997938421561 5.760043884802, -0.231100045798808 5.76011419457446, -0.231079553903133 5.7601440485712, -0.231102998478723 5.76016019218946, -0.231003079348664 5.76030576114329, -0.230877527400408 5.76021930771758, -0.230997938421561 5.760043884802))",6CQXQQ69+3JC2,1,0
13293,13293,5.76030536,-0.22860779,23.245,0.8006,"POLYGON ((-0.228601412038522 5.76027034034437, -0.228638128062553 5.76032389247571, -0.228614150607073 5.76034038398873, -0.228577434586711 5.76028683185586, -0.228601412038522 5.76027034034437))",6CQXQQ6C+4HC8,1,0
70138,70138,5.76131702,-0.2302003,81.1783,0.8704,"POLYGON ((-0.230136959049845 5.7613104922239, -0.230168670750512 5.76126166769825, -0.230263636227241 5.76132354397853, -0.230231924526059 5.76137236851179, -0.230136959049845 5.7613104922239))",6CQXQQ69+GWFP,1,0
180625,180625,5.76189784,-0.22683993,7.9519,0.7249,"POLYGON ((-0.226850636366575 5.76188331589474, -0.226853155569327 5.76191008166155, -0.226829218100168 5.76191234181337, -0.226826698898716 5.76188557604702, -0.226850636366575 5.76188331589474))",6CQXQQ6F+Q73R,1,0
52502,52502,5.76603255,-0.22237083,88.9123,0.7507,"POLYGON ((-0.222393268707529 5.76596761547861, -0.222434937410345 5.76600808086805, -0.222348388456314 5.76609748502281, -0.222306719760575 5.7660570196288, -0.222393268707529 5.76596761547861))",6CQXQQ8H+C366,1,0
231759,231759,5.75139447,-0.22768375,8.7392,0.6942,"POLYGON ((-0.227696449485945 5.75138006671028, -0.227694236214185 5.75141056332256, -0.227671064713123 5.75140887626508, -0.227673277986015 5.7513783796535, -0.227696449485945 5.75138006671028))",6CQXQQ2C+HW4J,1,0
114718,114718,5.75161802,-0.22875739,75.2772,0.8369,"POLYGON ((-0.228809789297288 5.75158535589845, -0.228777524165966 5.75166747098222, -0.228697416836184 5.75163589368943, -0.228714038999756 5.75159359013338, -0.228746180873221 5.75160626005206, -0.228761823845561 5.75156644853173, -0.228809789297288 5.75158535589845))",6CQXQQ2C+JFXQ,1,0
225527,225527,5.7521787,-0.22809286,141.6284,0.6728,"POLYGON ((-0.228036920402013 5.75212326126173, -0.228165065422462 5.75214734329635, -0.228148808293799 5.75223412810535, -0.228020663257792 5.75221004605811, -0.228036920402013 5.75212326126173))",6CQXQQ2C+VQF2,1,0
251202,251202,5.75354818,-0.22923172,47.5746,0.8543,"POLYGON ((-0.229204253599418 5.75351258318998, -0.229273693556367 5.75353217778497, -0.229259180649115 5.75358377385827, -0.229189740688034 5.75356417925875, -0.229204253599418 5.75351258318998))",6CQXQQ3C+C86W,1,0
9538,9538,5.75412205,-0.2289535,83.7054,0.8306,"POLYGON ((-0.2289157 5.7540718, -0.2290159 5.754115, -0.2289913 5.7541723, -0.2288911 5.7541291, -0.2289157 5.7540718))",6CQXQQ3C+JCVV,1,0
124662,124662,5.75468615,-0.2291117,142.6019,0.7871,"POLYGON ((-0.229040045534974 5.75462960808154, -0.229185878965999 5.75466025092395, -0.229167694574229 5.75474706981849, -0.229067076770161 5.75472592778125, -0.229074293995265 5.75469147015867, -0.22902907835346 5.75468196934216, -0.229040045534974 5.75462960808154))",6CQXQQ3C+V9CF,1,0
248033,248033,5.74951248,-0.22546494,83.2515,0.848,"POLYGON ((-0.225523661840705 5.74947577452311, -0.225449127233052 5.74957997348012, -0.225406211315421 5.74954917648437, -0.225480745920222 5.7494449775353, -0.225523661840705 5.74947577452311))",6CQXPQXF+RR3C,1,0
193639,193639,5.75559695,-0.22656334,74.9076,0.8249,"POLYGON ((-0.226561889741248 5.75554171320488, -0.226618490496245 5.75559811068334, -0.2265647874793 5.75565217952322, -0.226508186729428 5.75559578203946, -0.226561889741248 5.75554171320488))",6CQXQQ4F+69MX,1,0
125901,125901,5.75831537,-0.22397352,16.1606,0.7948,"POLYGON ((-0.223961027579686 5.75829250713238, -0.223998748054454 5.75830895518162, -0.223986022315264 5.75833823223968, -0.223948301839832 5.75832178418867, -0.223961027579686 5.75829250713238))",6CQXQQ5G+8CCQ,1,0
4314,4314,5.75868841,-0.22581529,179.1981,0.8646,"POLYGON ((-0.225882828076474 5.75861620868318, -0.225921514752574 5.75867383491976, -0.225781319943293 5.75876825275966, -0.225709486465061 5.75866125221977, -0.225749027792982 5.75863462208981, -0.225782174614419 5.75868399638691, -0.225882828076474 5.75861620868318))",6CQXQQ5F+FMFH,1,0
61673,61673,5.75885497,-0.22664605,86.7531,0.8603,"POLYGON ((-0.226589739456734 5.75882186216173, -0.226641573083406 5.75878972518945, -0.226702363150081 5.75888808553767, -0.226650529511694 5.75892022251139, -0.226589739456734 5.75882186216173))",6CQXQQ5F+G8X3,1,0
28303,28303,5.75903517,-0.22525266,82.7857,0.8719,"POLYGON ((-0.225237785193788 5.75897798138533, -0.225311822148524 5.75903604848565, -0.225267326849952 5.7590922551199, -0.225193632331928 5.75903445658314, -0.225237785193788 5.75897798138533))",6CQXQQ5F+JV9H,1,0
90423,90423,5.75919949,-0.2244718,63.1517,0.7784,"POLYGON ((-0.224488798811705 5.75914771775662, -0.224525055164678 5.75918828930308, -0.224454805566672 5.75925126697866, -0.224418549218957 5.75921069542836, -0.224488798811705 5.75914771775662))",6CQXQQ5G+M6CX,1,0
231006,231006,5.75932809,-0.22388032,32.2268,0.823,"POLYGON ((-0.223861513018288 5.75929625761665, -0.223916359342094 5.75931942730214, -0.22389914717805 5.75935991956699, -0.223844300853028 5.75933674987847, -0.223861513018288 5.75929625761665))",6CQXQQ5G+PCQ5,1,0
127786,127786,5.75524746,-0.22696669,52.5555,0.8356,"POLYGON ((-0.226972278097818 5.75519666978115, -0.227011444502979 5.75522292607647, -0.226961106005711 5.7552982558886, -0.226921939600936 5.75527199958845, -0.226972278097818 5.75519666978115))",6CQXQQ4F+36VR,1,0
204995,204995,5.75541668,-0.23165395,25.853,0.6755,"POLYGON ((-0.231655257076674 5.75538368753379, -0.231686090485911 5.75540935208705, -0.231652640743147 5.75544966709433, -0.231621807334755 5.75542400253831, -0.231655257076674 5.75538368753379))",6CQXQQ49+589J,1,0
134024,134024,5.75559128,-0.22870252,97.9212,0.7616,"POLYGON ((-0.228704120816339 5.75552731106995, -0.228764219976859 5.75558298351507, -0.228724992479962 5.75562546547766, -0.228729562090136 5.7556296985047, -0.228704760162428 5.75565655809085, -0.228640091397731 5.7555966526113, -0.228704120816339 5.75552731106995))",6CQXQQ4C+6GMP,1,0
129412,129412,5.75601509,-0.22730106,15.649,0.7603,"POLYGON ((-0.22729254925371 5.75599123025816, -0.227325784302914 5.75600969227902, -0.227309576007365 5.75603896342007, -0.227276340957877 5.7560205013977, -0.22729254925371 5.75599123025816))",6CQXQQ4F+C34M,1,0
160318,160318,5.75669564,-0.2331987,92.533,0.7589,"POLYGON ((-0.2331623899297 5.75663829096647, -0.233266411546721 5.75669902376635, -0.233235001024868 5.75675299466218, -0.233130979406761 5.75669226185404, -0.2331623899297 5.75663829096647))",6CQXQQ48+MPFW,1,0
74387,74387,5.75712022,-0.22848378,27.8591,0.7542,"POLYGON ((-0.228483514627327 5.75708455960037, -0.228515405248335 5.75710384165805, -0.228484037087806 5.7571558870326, -0.228452146466626 5.75713660497252, -0.228483514627327 5.75708455960037))",6CQXQQ4C+RJRW,1,0
227380,227380,5.75725413,-0.22876793,26.9673,0.7138,"POLYGON ((-0.22875378051391 5.75722279150883, -0.228802237307157 5.75725265466603, -0.228782078349103 5.75728546950946, -0.228733621555247 5.75725560634989, -0.22875378051391 5.75722279150883))",6CQXQQ4C+WF53,1,0
39583,39583,5.75739152,-0.22839461,22.279,0.8233,"POLYGON ((-0.228384483909623 5.75736299493408, -0.22842127837768 5.75737723484216, -0.228404757041646 5.75742006045613, -0.228367962572263 5.75740582054587, -0.228384483909623 5.75736299493408))",6CQXQQ4C+XJ5M,1,0
118188,118188,5.75739386,-0.23038566,20.2273,0.8019,"POLYGON ((-0.230356913185638 5.75737449516843, -0.230377916609768 5.75736004249407, -0.230414395573669 5.7574132248356, -0.230393392147168 5.75742767751082, -0.230356913185638 5.75737449516843))",6CQXQQ49+XR5P,1,0
185572,185572,5.75861918,-0.23129837,27.5458,0.6872,"POLYGON ((-0.231309085026917 5.75858292906621, -0.231333413808318 5.7586051191879, -0.231287669119823 5.75865543245256, -0.231263340340003 5.75863324232869, -0.231309085026917 5.75858292906621))",6CQXQQ59+CFWM,1,0
120275,120275,5.75956526,-0.22544215,179.8739,0.7542,"POLYGON ((-0.225482381944344 5.75947483265279, -0.225536345296131 5.75953524912155, -0.225401917689529 5.75965570046731, -0.225347954353001 5.75959528398732, -0.225482381944344 5.75947483265279))",6CQXQQ5F+RRFQ,1,0
191848,191848,5.7597632,-0.22580358,33.5399,0.6933,"POLYGON ((-0.225807073372769 5.7597263155395, -0.225840560700021 5.75976298479197, -0.225800078600765 5.75980007171714, -0.225766591276418 5.75976340246227, -0.225807073372769 5.7597263155395))",6CQXQQ5F+WM4F,1,0
228233,228233,5.75994271,-0.22540929,32.0498,0.7994,"POLYGON ((-0.225404339870943 5.75990631035847, -0.225445687151301 5.75994724227839, -0.225414234534185 5.75997911511435, -0.225372887256402 5.75993818319259, -0.225404339870943 5.75990631035847))",6CQXQQ5F+XRGQ,1,0
192264,192264,5.76117196,-0.22652602,212.4126,0.9103,"POLYGON ((-0.22650976342748 5.76107385914196, -0.226615145068273 5.76115057068954, -0.226529312984293 5.76126885606605, -0.226441586568733 5.76120499645135, -0.22648953284081 5.7611389216098, -0.22647187761941 5.76112606965867, -0.22650976342748 5.76107385914196))",6CQXQQ6F+F99R,1,0
102400,102400,5.76129417,-0.22361732,24.8197,0.7195,"POLYGON ((-0.223607184556617 5.76126402899808, -0.223647798612316 5.76128528200894, -0.223627442377484 5.76132430588355, -0.223586828320892 5.76130305287016, -0.223607184556617 5.76126402899808))",6CQXQQ6G+GH6J,1,0
1987,1987,5.76160349,-0.21983635,18.729,0.8044,"POLYGON ((-0.219854676689559 5.76158279327265, -0.219855415499073 5.76162348886098, -0.219818017251664 5.76162416996233, -0.219817278444856 5.76158347437524, -0.219854676689559 5.76158279327265))",6CQXQQ6J+J3V2,1,0
102521,102521,5.76219386,-0.22568077,17.7056,0.8007,"POLYGON ((-0.225682567402943 5.76216706988105, -0.225707578455966 5.7621943906842, -0.225678959252729 5.76222067348624, -0.225653948201494 5.76219335268167, -0.225682567402943 5.76216706988105))",6CQXQQ6F+VPGJ,1,0
56694,56694,5.76219615,-0.22354375,7.3704,0.6576,"POLYGON ((-0.22355106427043 5.76218014473204, -0.22356102905627 5.76219928329105, -0.223536417469629 5.76221213834561, -0.223526452685541 5.76219299978661, -0.22355106427043 5.76218014473204))",6CQXQQ6G+VHGW,1,0
204692,204692,5.76235347,-0.21841878,293.2187,0.9188,"POLYGON ((-0.218328397479645 5.76226064548369, -0.218548227454417 5.7623545608958, -0.21850916017424 5.76244629666616, -0.218289330184938 5.76235238122522, -0.218328397479645 5.76226064548369))",6CQXQQ6J+WJW4,1,0
54841,54841,5.76287165,-0.21741811,18.9188,0.8019,"POLYGON ((-0.217440712870623 5.7628553669061, -0.21743094132268 5.76289641129239, -0.217395488346934 5.76288794414783, -0.217405259896714 5.76284689976325, -0.217440712870623 5.7628553669061))",6CQXQQ7M+42WW,1,0
58170,58170,5.76324667,-0.22228422,35.9634,0.7531,"POLYGON ((-0.222275027005043 5.76320943924732, -0.222320342665975 5.76323393357922, -0.222293422593836 5.76328389478901, -0.222248106932029 5.76325940045362, -0.222275027005043 5.76320943924732))",6CQXQQ7H+73WX,1,0
186613,186613,5.7632795,-0.22079111,68.8136,0.8588,"POLYGON ((-0.220835121669376 5.76324465650879, -0.220800654591721 5.76333809991063, -0.220756379964662 5.76332171723694, -0.220771036353316 5.76328198243971, -0.220749060837506 5.76327385097157, -0.220762233685836 5.76323813818068, -0.220784209200971 5.76324626964792, -0.220790847046157 5.76322827384096, -0.220835121669376 5.76324465650879))",6CQXQQ7H+8M84,0,0
